fips_code,abb,county_name,total_pop,total_pop_urban,total_pop_rural,percent_rural
47007,TN,"Bledsoe County, Tennessee",12876,0,12876,100
47009,TN,"Blount County, Tennessee",123010,82870,40140,32.63149337
47011,TN,"Bradley County, Tennessee",98963,66333,32630,32.9719188
47013,TN,"Campbell County, Tennessee",40716,18313,22403,55.02259554
47015,TN,"Cannon County, Tennessee",13801,2604,11197,81.13180204
47017,TN,"Carroll County, Tennessee",28522,4832,23690,83.05869154
47019,TN,"Carter County, Tennessee",57424,33900,23524,40.96544999
47021,TN,"Cheatham County, Tennessee",39105,6663,32442,82.96125815
47023,TN,"Chester County, Tennessee",17131,5954,11177,65.24429397
47025,TN,"Claiborne County, Tennessee",32213,9163,23050,71.55496228
47027,TN,"Clay County, Tennessee",7861,0,7861,100
47029,TN,"Cocke County, Tennessee",35662,11579,24083,67.53126577
47031,TN,"Coffee County, Tennessee",52796,27829,24967,47.28956739
47033,TN,"Crockett County, Tennessee",14586,4758,9828,67.37967914
47035,TN,"Cumberland County, Tennessee",56053,21921,34132,60.89236972
47037,TN,"Davidson County, Tennessee",626681,605299,21382,3.411943237
47039,TN,"Decatur County, Tennessee",11757,0,11757,100
47041,TN,"DeKalb County, Tennessee",18723,4050,14673,78.36885115
47043,TN,"Dickson County, Tennessee",49666,16016,33650,67.75258728
47045,TN,"Dyer County, Tennessee",38335,21903,16432,42.86422329
47047,TN,"Fayette County, Tennessee",38413,8050,30363,79.04355296
47049,TN,"Fentress County, Tennessee",17959,0,17959,100
47051,TN,"Franklin County, Tennessee",41052,12473,28579,69.61658384
47053,TN,"Gibson County, Tennessee",49683,25977,23706,47.71450999
47055,TN,"Giles County, Tennessee",29485,7741,21744,73.74597253
47057,TN,"Grainger County, Tennessee",22657,0,22657,100
47059,TN,"Greene County, Tennessee",68831,23957,44874,65.1944618
47061,TN,"Grundy County, Tennessee",13703,0,13703,100
47063,TN,"Hamblen County, Tennessee",62544,48864,13680,21.87260169
47065,TN,"Hamilton County, Tennessee",336463,302742,33721,10.02220155
47067,TN,"Hancock County, Tennessee",6819,0,6819,100
47069,TN,"Hardeman County, Tennessee",27253,5394,21859,80.20768356
47071,TN,"Hardin County, Tennessee",26026,8347,17679,67.92822562
47073,TN,"Hawkins County, Tennessee",56833,23949,32884,57.86074992
47075,TN,"Haywood County, Tennessee",18787,9879,8908,47.41576622
47077,TN,"Henderson County, Tennessee",27769,6560,21209,76.37653499
47079,TN,"Henry County, Tennessee",32330,10718,21612,66.84812867
47081,TN,"Hickman County, Tennessee",24690,0,24690,100
47083,TN,"Houston County, Tennessee",8426,0,8426,100
47085,TN,"Humphreys County, Tennessee",18538,3246,15292,82.4900205
47087,TN,"Jackson County, Tennessee",11638,0,11638,100
47089,TN,"Jefferson County, Tennessee",51407,20826,30581,59.48800747
47091,TN,"Johnson County, Tennessee",18244,2698,15546,85.21157641
47093,TN,"Knox County, Tennessee",432226,385021,47205,10.92136984
47095,TN,"Lake County, Tennessee",7832,0,7832,100
47097,TN,"Lauderdale County, Tennessee",27815,11498,16317,58.66259213
47099,TN,"Lawrence County, Tennessee",41869,10100,31769,75.87714061
47101,TN,"Lewis County, Tennessee",12161,3625,8536,70.19159609
47103,TN,"Lincoln County, Tennessee",33361,9178,24183,72.48883427
47105,TN,"Loudon County, Tennessee",48556,28836,19720,40.61290057
47107,TN,"McMinn County, Tennessee",52266,20728,31538,60.34133088
47109,TN,"McNairy County, Tennessee",26075,3840,22235,85.27325024
47111,TN,"Macon County, Tennessee",22248,4545,17703,79.57119741
47113,TN,"Madison County, Tennessee",98294,72908,25386,25.82660183
47115,TN,"Marion County, Tennessee",28237,6490,21747,77.01597195
47117,TN,"Marshall County, Tennessee",30617,10464,20153,65.82290884
47119,TN,"Maury County, Tennessee",80956,47284,33672,41.59296408
47121,TN,"Meigs County, Tennessee",11753,0,11753,100
47123,TN,"Monroe County, Tennessee",44519,10651,33868,76.07538354
47125,TN,"Montgomery County, Tennessee",172331,138309,34022,19.74224022
47127,TN,"Moore County, Tennessee",6362,8,6354,99.87425338
47129,TN,"Morgan County, Tennessee",21987,25,21962,99.88629645
47131,TN,"Obion County, Tennessee",31807,12219,19588,61.58392807
47133,TN,"Overton County, Tennessee",22083,3485,18598,84.21862972
47135,TN,"Perry County, Tennessee",7915,0,7915,100
47137,TN,"Pickett County, Tennessee",5077,0,5077,100
47139,TN,"Polk County, Tennessee",16825,0,16825,100
47141,TN,"Putnam County, Tennessee",72321,47026,25295,34.97600973
47143,TN,"Rhea County, Tennessee",31809,10174,21635,68.01534157
47145,TN,"Roane County, Tennessee",54181,26553,27628,50.99204518
47147,TN,"Robertson County, Tennessee",66283,30994,35289,53.2398956
47149,TN,"Rutherford County, Tennessee",262604,217905,44699,17.02144674
47151,TN,"Scott County, Tennessee",22228,4322,17906,80.55605543
47153,TN,"Sequatchie County, Tennessee",14112,3697,10415,73.80243764
47155,TN,"Sevier County, Tennessee",89889,38969,50920,56.6476432
47157,TN,"Shelby County, Tennessee",927644,902043,25601,2.75978716
47159,TN,"Smith County, Tennessee",19166,3282,15884,82.87592612
47161,TN,"Stewart County, Tennessee",13324,0,13324,100
47163,TN,"Sullivan County, Tennessee",156823,116737,40086,25.56130159
47165,TN,"Sumner County, Tennessee",160645,115853,44792,27.88259828
47167,TN,"Tipton County, Tennessee",61081,27410,33671,55.12516167
47169,TN,"Trousdale County, Tennessee",7870,0,7870,100
47171,TN,"Unicoi County, Tennessee",18313,10133,8180,44.66772238
47173,TN,"Union County, Tennessee",19109,0,19109,100
47175,TN,"Van Buren County, Tennessee",5548,0,5548,100
47177,TN,"Warren County, Tennessee",39839,15386,24453,61.3795527
47179,TN,"Washington County, Tennessee",122979,90486,32493,26.42158417
47181,TN,"Wayne County, Tennessee",17021,0,17021,100
47183,TN,"Weakley County, Tennessee",35021,11555,23466,67.00551098
47185,TN,"White County, Tennessee",25841,5640,20201,78.17421926
47187,TN,"Williamson County, Tennessee",183182,147670,35512,19.38618423
47189,TN,"Wilson County, Tennessee",113993,70143,43850,38.46727431
48001,TX,"Anderson County, Texas",58458,19254,39204,67.06353279
48003,TX,"Andrews County, Texas",14786,12346,2440,16.50209658
48005,TX,"Angelina County, Texas",86771,49388,37383,43.08236623
48007,TX,"Aransas County, Texas",23158,16845,6313,27.26055791
48009,TX,"Archer County, Texas",9054,997,8057,88.98829247
48011,TX,"Armstrong County, Texas",1901,0,1901,100
48013,TX,"Atascosa County, Texas",44911,17645,27266,60.71118434
48015,TX,"Austin County, Texas",28417,9564,18853,66.34408981
48017,TX,"Bailey County, Texas",7165,5105,2060,28.7508723
48019,TX,"Bandera County, Texas",20485,0,20485,100
48021,TX,"Bastrop County, Texas",74171,26811,47360,63.85244907
48023,TX,"Baylor County, Texas",3726,0,3726,100
48025,TX,"Bee County, Texas",31861,18168,13693,42.97730768
48027,TX,"Bell County, Texas",310235,263122,47113,15.18622979
48029,TX,"Bexar County, Texas",1714773,1636938,77835,4.539084765
48031,TX,"Blanco County, Texas",10497,0,10497,100
48033,TX,"Borden County, Texas",641,0,641,100
48035,TX,"Bosque County, Texas",18212,3421,14791,81.21568197
48037,TX,"Bowie County, Texas",92565,59774,32791,35.4248366
48039,TX,"Brazoria County, Texas",313166,242614,70552,22.52862699
48041,TX,"Brazos County, Texas",194851,171345,23506,12.06357678
48043,TX,"Brewster County, Texas",9232,6013,3219,34.86785095
48045,TX,"Briscoe County, Texas",1637,0,1637,100
48047,TX,"Brooks County, Texas",7223,4929,2294,31.75965665
48049,TX,"Brown County, Texas",38106,22711,15395,40.40046187
48051,TX,"Burleson County, Texas",17187,4012,13175,76.65677547
48053,TX,"Burnet County, Texas",42750,18950,23800,55.67251462
48055,TX,"Caldwell County, Texas",38066,21967,16099,42.29233437
48057,TX,"Calhoun County, Texas",21381,11817,9564,44.73130349
48059,TX,"Callahan County, Texas",13544,3768,9776,72.17956291
48061,TX,"Cameron County, Texas",406220,372013,34207,8.42080646
48063,TX,"Camp County, Texas",12401,4777,7624,61.47891299
48065,TX,"Carson County, Texas",6182,297,5885,95.19572954
48067,TX,"Cass County, Texas",30464,7917,22547,74.01194853
48069,TX,"Castro County, Texas",8062,4373,3689,45.75787646
48071,TX,"Chambers County, Texas",35096,19050,16046,45.72031001
48073,TX,"Cherokee County, Texas",50845,18788,32057,63.04848068
48075,TX,"Childress County, Texas",7041,4707,2334,33.14870047
48077,TX,"Clay County, Texas",10752,2731,8021,74.6000744
48079,TX,"Cochran County, Texas",3127,0,3127,100
48081,TX,"Coke County, Texas",3320,0,3320,100
48083,TX,"Coleman County, Texas",8895,4310,4585,51.54581225
48085,TX,"Collin County, Texas",782341,741325,41016,5.242726637
48087,TX,"Collingsworth County, Texas",3057,0,3057,100
48089,TX,"Colorado County, Texas",20874,7804,13070,62.61377791
48091,TX,"Comal County, Texas",108472,58417,50055,46.14554908
48093,TX,"Comanche County, Texas",13974,3988,9986,71.46128524
48095,TX,"Concho County, Texas",4087,0,4087,100
48097,TX,"Cooke County, Texas",38437,15746,22691,59.03426386
48099,TX,"Coryell County, Texas",75388,60745,14643,19.42351568
48101,TX,"Cottle County, Texas",1505,0,1505,100
48103,TX,"Crane County, Texas",4375,3907,468,10.69714286
48105,TX,"Crockett County, Texas",3719,2873,846,22.74805055
48107,TX,"Crosby County, Texas",6059,0,6059,100
48109,TX,"Culberson County, Texas",2398,0,2398,100
48111,TX,"Dallam County, Texas",6703,5125,1578,23.54169775
48113,TX,"Dallas County, Texas",2368139,2351839,16300,0.688304192
48115,TX,"Dawson County, Texas",13833,11579,2254,16.29436854
48117,TX,"Deaf Smith County, Texas",19372,15941,3431,17.71112947
48119,TX,"Delta County, Texas",5231,0,5231,100
48121,TX,"Denton County, Texas",662614,616855,45759,6.905830544
48123,TX,"DeWitt County, Texas",20097,10124,9973,49.62432204
48125,TX,"Dickens County, Texas",2444,0,2444,100
48127,TX,"Dimmit County, Texas",9996,6050,3946,39.47579032
48129,TX,"Donley County, Texas",3677,0,3677,100
48131,TX,"Duval County, Texas",11782,3883,7899,67.04294687
48133,TX,"Eastland County, Texas",18583,7369,11214,60.34547705
48135,TX,"Ector County, Texas",137130,124164,12966,9.455261431
48137,TX,"Edwards County, Texas",2002,0,2002,100
48139,TX,"Ellis County, Texas",149610,101772,47838,31.97513535
48141,TX,"El Paso County, Texas",800647,783238,17409,2.174366481
48143,TX,"Erath County, Texas",37890,20339,17551,46.32092901
48145,TX,"Falls County, Texas",17866,5832,12034,67.35699093
48147,TX,"Fannin County, Texas",33915,9995,23920,70.52926434
48149,TX,"Fayette County, Texas",24554,8069,16485,67.13773723
48151,TX,"Fisher County, Texas",3974,0,3974,100
48153,TX,"Floyd County, Texas",6446,3009,3437,53.3198883
48155,TX,"Foard County, Texas",1336,0,1336,100
48157,TX,"Fort Bend County, Texas",585375,552970,32405,5.53576767
48159,TX,"Franklin County, Texas",10605,3274,7331,69.12776992
48161,TX,"Freestone County, Texas",19816,6643,13173,66.47658458
48163,TX,"Frio County, Texas",17217,13398,3819,22.18156473
48165,TX,"Gaines County, Texas",17526,6477,11049,63.04347826
48167,TX,"Galveston County, Texas",291309,273394,17915,6.149827159
48169,TX,"Garza County, Texas",6461,5018,1443,22.33400402
48171,TX,"Gillespie County, Texas",24837,11511,13326,53.65382293
48173,TX,"Glasscock County, Texas",1226,0,1226,100
48175,TX,"Goliad County, Texas",7210,0,7210,100
48177,TX,"Gonzales County, Texas",19807,6877,12930,65.27995153
48179,TX,"Gray County, Texas",22535,18166,4369,19.38761926
48181,TX,"Grayson County, Texas",120877,68718,52159,43.15047528
48183,TX,"Gregg County, Texas",121730,105464,16266,13.36235932
48185,TX,"Grimes County, Texas",26604,8273,18331,68.90317246
48187,TX,"Guadalupe County, Texas",131533,97121,34412,26.16225586
48189,TX,"Hale County, Texas",36273,27894,8379,23.09982632
48191,TX,"Hall County, Texas",3353,0,3353,100
48193,TX,"Hamilton County, Texas",8517,3034,5483,64.3771281
48195,TX,"Hansford County, Texas",5613,3349,2264,40.33493675
48197,TX,"Hardeman County, Texas",4139,0,4139,100
48199,TX,"Hardin County, Texas",54635,26472,28163,51.54754278
48201,TX,"Harris County, Texas",4092459,4042806,49653,1.213280329
48203,TX,"Harrison County, Texas",65631,28842,36789,56.05430361
48205,TX,"Hartley County, Texas",6062,2591,3471,57.25833058
48207,TX,"Haskell County, Texas",5899,3090,2809,47.61824038
48209,TX,"Hays County, Texas",157107,107285,49822,31.71214523
48211,TX,"Hemphill County, Texas",3807,2781,1026,26.95035461
48213,TX,"Henderson County, Texas",78532,31326,47206,60.11052819
48215,TX,"Hidalgo County, Texas",774773,734956,39813,5.138666422
48217,TX,"Hill County, Texas",35089,8328,26761,76.26606629
48219,TX,"Hockley County, Texas",22935,13796,9139,39.84739481
48221,TX,"Hood County, Texas",51182,34371,16811,32.84553163
48223,TX,"Hopkins County, Texas",35161,14196,20965,59.62572168
48225,TX,"Houston County, Texas",23732,6292,17440,73.48727457
48227,TX,"Howard County, Texas",35012,27987,7025,20.0645493
48229,TX,"Hudspeth County, Texas",3476,0,3476,100
48231,TX,"Hunt County, Texas",86129,37353,48776,56.63133207
48233,TX,"Hutchinson County, Texas",22150,17152,4998,22.56433409
48235,TX,"Irion County, Texas",1599,0,1599,100
48237,TX,"Jack County, Texas",9044,4231,4813,53.21760283
48239,TX,"Jackson County, Texas",14075,5374,8701,61.81882771
48241,TX,"Jasper County, Texas",35710,7790,27920,78.18538225
48243,TX,"Jeff Davis County, Texas",2342,0,2342,100
48245,TX,"Jefferson County, Texas",252273,231077,21196,8.402008935
48247,TX,"Jim Hogg County, Texas",5300,4378,922,17.39622642
48249,TX,"Jim Wells County, Texas",40838,24468,16370,40.08521475
48251,TX,"Johnson County, Texas",150934,93769,57165,37.87417017
48253,TX,"Jones County, Texas",20202,3000,17202,85.14998515
48255,TX,"Karnes County, Texas",14824,9133,5691,38.39044792
48257,TX,"Kaufman County, Texas",103350,52897,50453,48.81761006
48259,TX,"Kendall County, Texas",33410,13979,19431,58.15923376
48261,TX,"Kenedy County, Texas",416,0,416,100
48263,TX,"Kent County, Texas",808,0,808,100
48265,TX,"Kerr County, Texas",49625,29228,20397,41.102267
48267,TX,"Kimble County, Texas",4607,2566,2041,44.3021489
48269,TX,"King County, Texas",286,0,286,100
48271,TX,"Kinney County, Texas",3598,2862,736,20.45580878
48273,TX,"Kleberg County, Texas",32061,26011,6050,18.87027853
48275,TX,"Knox County, Texas",3719,0,3719,100
48277,TX,"Lamar County, Texas",49793,26349,23444,47.0829233
48279,TX,"Lamb County, Texas",13977,5914,8063,57.68762968
48281,TX,"Lampasas County, Texas",19677,6244,13433,68.26752046
48283,TX,"La Salle County, Texas",6886,3694,3192,46.35492303
48285,TX,"Lavaca County, Texas",19263,3599,15664,81.31651352
48287,TX,"Lee County, Texas",16612,5030,11582,69.72068384
48289,TX,"Leon County, Texas",16801,0,16801,100
48291,TX,"Liberty County, Texas",75643,27816,47827,63.22726492
48293,TX,"Limestone County, Texas",23384,10846,12538,53.61785836
48295,TX,"Lipscomb County, Texas",3302,0,3302,100
48297,TX,"Live Oak County, Texas",11531,0,11531,100
48299,TX,"Llano County, Texas",19301,10581,8720,45.17900627
48301,TX,"Loving County, Texas",82,0,82,100
48303,TX,"Lubbock County, Texas",278831,247224,31607,11.33554017
48305,TX,"Lynn County, Texas",5915,2560,3355,56.72020287
48307,TX,"McCulloch County, Texas",8283,5357,2926,35.32536521
48309,TX,"McLennan County, Texas",234906,180051,54855,23.35189395
48311,TX,"McMullen County, Texas",707,0,707,100
48313,TX,"Madison County, Texas",13664,4454,9210,67.40339578
48315,TX,"Marion County, Texas",10546,0,10546,100
48317,TX,"Martin County, Texas",4799,0,4799,100
48319,TX,"Mason County, Texas",4012,0,4012,100
48321,TX,"Matagorda County, Texas",36702,23336,13366,36.41763392
48323,TX,"Maverick County, Texas",54258,49236,5022,9.25577795
48325,TX,"Medina County, Texas",46006,17687,28319,61.55501456
48327,TX,"Menard County, Texas",2242,0,2242,100
48329,TX,"Midland County, Texas",136872,120048,16824,12.29177626
48331,TX,"Milam County, Texas",24757,10848,13909,56.18208991
48333,TX,"Mills County, Texas",4936,0,4936,100
48335,TX,"Mitchell County, Texas",9403,5948,3455,36.74359247
48337,TX,"Montague County, Texas",19719,8096,11623,58.94315128
48339,TX,"Montgomery County, Texas",455746,352175,103571,22.72559715
48341,TX,"Moore County, Texas",21904,18221,3683,16.8142805
48343,TX,"Morris County, Texas",12934,2791,10143,78.4212154
48345,TX,"Motley County, Texas",1210,0,1210,100
48347,TX,"Nacogdoches County, Texas",64524,34546,29978,46.46023185
48349,TX,"Navarro County, Texas",47735,22599,25136,52.65737928
48351,TX,"Newton County, Texas",14445,0,14445,100
48353,TX,"Nolan County, Texas",15216,10247,4969,32.6564143
48355,TX,"Nueces County, Texas",340223,318288,21935,6.447241956
48357,TX,"Ochiltree County, Texas",10223,8801,1422,13.90981121
48359,TX,"Oldham County, Texas",2052,0,2052,100
48361,TX,"Orange County, Texas",81837,53054,28783,35.17113286
48363,TX,"Palo Pinto County, Texas",28111,13995,14116,50.21521824
48365,TX,"Panola County, Texas",23796,6492,17304,72.71810388
48367,TX,"Parker County, Texas",116927,51349,65578,56.08456558
48369,TX,"Parmer County, Texas",10269,4106,6163,60.01558087
48371,TX,"Pecos County, Texas",15507,9339,6168,39.77558522
48373,TX,"Polk County, Texas",45413,10155,35258,77.63856165
48375,TX,"Potter County, Texas",121073,110181,10892,8.996225418
48377,TX,"Presidio County, Texas",7818,4654,3164,40.47070862
48379,TX,"Rains County, Texas",10914,739,10175,93.22888034
48381,TX,"Randall County, Texas",120725,103370,17355,14.37564713
48383,TX,"Reagan County, Texas",3367,2919,448,13.30561331
48385,TX,"Real County, Texas",3309,0,3309,100
48387,TX,"Red River County, Texas",12860,3121,9739,75.73094868
48389,TX,"Reeves County, Texas",13783,11785,1998,14.49611841
48391,TX,"Refugio County, Texas",7383,2903,4480,60.6799404
48393,TX,"Roberts County, Texas",929,0,929,100
48395,TX,"Robertson County, Texas",16622,4346,12276,73.85392853
48397,TX,"Rockwall County, Texas",78337,65775,12562,16.03584513
48399,TX,"Runnels County, Texas",10501,6221,4280,40.75802305
48401,TX,"Rusk County, Texas",53330,18200,35130,65.87286705
48403,TX,"Sabine County, Texas",10834,0,10834,100
48405,TX,"San Augustine County, Texas",8865,0,8865,100
48407,TX,"San Jacinto County, Texas",26384,0,26384,100
48409,TX,"San Patricio County, Texas",64804,52070,12734,19.6500216
48411,TX,"San Saba County, Texas",6131,3105,3026,49.35573316
48413,TX,"Schleicher County, Texas",3461,0,3461,100
48415,TX,"Scurry County, Texas",16921,11557,5364,31.70025412
48417,TX,"Shackelford County, Texas",3378,0,3378,100
48419,TX,"Shelby County, Texas",25448,5234,20214,79.43256837
48421,TX,"Sherman County, Texas",3034,0,3034,100
48423,TX,"Smith County, Texas",209714,143428,66286,31.60780873
48425,TX,"Somervell County, Texas",8490,0,8490,100
48427,TX,"Starr County, Texas",60968,46515,14453,23.70587849
48429,TX,"Stephens County, Texas",9630,5839,3791,39.36656282
48431,TX,"Sterling County, Texas",1143,0,1143,100
48433,TX,"Stonewall County, Texas",1490,0,1490,100
48435,TX,"Sutton County, Texas",4128,3352,776,18.79844961
48437,TX,"Swisher County, Texas",7854,4903,2951,37.5732111
48439,TX,"Tarrant County, Texas",1809034,1785730,23304,1.288201327
48441,TX,"Taylor County, Texas",131506,110421,21085,16.03348897
48443,TX,"Terrell County, Texas",984,0,984,100
48445,TX,"Terry County, Texas",12651,9530,3121,24.66998656
48447,TX,"Throckmorton County, Texas",1641,0,1641,100
48449,TX,"Titus County, Texas",32334,15987,16347,50.55668955
48451,TX,"Tom Green County, Texas",110224,92984,17240,15.64087676
48453,TX,"Travis County, Texas",1024266,968305,55961,5.463522171
48455,TX,"Trinity County, Texas",14585,3320,11265,77.23688721
48457,TX,"Tyler County, Texas",21766,4760,17006,78.13103005
48459,TX,"Upshur County, Texas",39309,8137,31172,79.29990587
48461,TX,"Upton County, Texas",3355,0,3355,100
48463,TX,"Uvalde County, Texas",26405,18118,8287,31.38420754
48465,TX,"Val Verde County, Texas",48879,43914,4965,10.15773645
48467,TX,"Van Zandt County, Texas",52579,13135,39444,75.01854352
48469,TX,"Victoria County, Texas",86793,63683,23110,26.62657127
48471,TX,"Walker County, Texas",67861,36928,30933,45.58288266
48473,TX,"Waller County, Texas",43205,16573,26632,61.64101377
48475,TX,"Ward County, Texas",10658,7686,2972,27.88515669
48477,TX,"Washington County, Texas",33718,15682,18036,53.49071712
48479,TX,"Webb County, Texas",250304,243797,6507,2.599638839
48481,TX,"Wharton County, Texas",41280,20683,20597,49.89583333
48483,TX,"Wheeler County, Texas",5410,0,5410,100
48485,TX,"Wichita County, Texas",131500,117473,14027,10.66692015
48487,TX,"Wilbarger County, Texas",13535,10572,2963,21.89139269
48489,TX,"Willacy County, Texas",22134,14481,7653,34.57576579
48491,TX,"Williamson County, Texas",422679,372000,50679,11.98994982
48493,TX,"Wilson County, Texas",42918,6068,36850,85.86141013
48495,TX,"Winkler County, Texas",7110,5821,1289,18.12939522
48497,TX,"Wise County, Texas",59127,16492,42635,72.10749742
48499,TX,"Wood County, Texas",41964,10827,31137,74.1993137
48501,TX,"Yoakum County, Texas",7879,4938,2941,37.32707196
48503,TX,"Young County, Texas",18550,12323,6227,33.56873315
48505,TX,"Zapata County, Texas",14018,10719,3299,23.53402768
48507,TX,"Zavala County, Texas",11677,7236,4441,38.03202877
49001,UT,"Beaver County, Utah",6629,2882,3747,56.52436265
49003,UT,"Box Elder County, Utah",49975,34433,15542,31.09954977
49005,UT,"Cache County, Utah",112656,94983,17673,15.68757989
49007,UT,"Carbon County, Utah",21403,14187,7216,33.71489978
49009,UT,"Daggett County, Utah",1059,0,1059,100
49011,UT,"Davis County, Utah",306479,303661,2818,0.919475723
49013,UT,"Duchesne County, Utah",18607,5915,12692,68.21088838
49015,UT,"Emery County, Utah",10976,2893,8083,73.64249271
49017,UT,"Garfield County, Utah",5172,0,5172,100
49019,UT,"Grand County, Utah",9225,6883,2342,25.38753388
49021,UT,"Iron County, Utah",46163,35751,10412,22.55485995
49023,UT,"Juab County, Utah",10246,5792,4454,43.47062268
49025,UT,"Kane County, Utah",7125,3212,3913,54.91929825
49027,UT,"Millard County, Utah",12503,3258,9245,73.94225386
49029,UT,"Morgan County, Utah",9469,3518,5951,62.84718555
49031,UT,"Piute County, Utah",1556,0,1556,100
49033,UT,"Rich County, Utah",2264,0,2264,100
49035,UT,"Salt Lake County, Utah",1029655,1020354,9301,0.903312274
49037,UT,"San Juan County, Utah",14746,3264,11482,77.86518378
49039,UT,"Sanpete County, Utah",27822,16435,11387,40.92804256
49041,UT,"Sevier County, Utah",20802,7340,13462,64.71493126
49043,UT,"Summit County, Utah",36324,22085,14239,39.19997798
49045,UT,"Tooele County, Utah",58218,47913,10305,17.70071112
49047,UT,"Uintah County, Utah",32588,17321,15267,46.8485332
49049,UT,"Utah County, Utah",516564,499378,17186,3.326983684
49051,UT,"Wasatch County, Utah",23530,17212,6318,26.85082873
49053,UT,"Washington County, Utah",138115,117103,21012,15.21340912
49055,UT,"Wayne County, Utah",2778,0,2778,100
49057,UT,"Weber County, Utah",231236,217822,13414,5.800999844
50001,VT,"Addison County, Vermont",36821,7942,28879,78.43078678
50003,VT,"Bennington County, Vermont",37125,13175,23950,64.51178451
50005,VT,"Caledonia County, Vermont",31227,7997,23230,74.39075159
50007,VT,"Chittenden County, Vermont",156545,115865,40680,25.98613817
50009,VT,"Essex County, Vermont",6306,0,6306,100
50011,VT,"Franklin County, Vermont",47746,13505,34241,71.71490806
50013,VT,"Grand Isle County, Vermont",6970,0,6970,100
50015,VT,"Lamoille County, Vermont",24475,0,24475,100
50017,VT,"Orange County, Vermont",28936,799,28137,97.23873376
50019,VT,"Orleans County, Vermont",27231,4004,23227,85.29616981
50021,VT,"Rutland County, Vermont",61642,24032,37610,61.01359463
50023,VT,"Washington County, Vermont",59534,28097,31437,52.80511976
50025,VT,"Windham County, Vermont",44513,14135,30378,68.24523173
50027,VT,"Windsor County, Vermont",56670,13834,42836,75.58849479
51001,VA,"Accomack County, Virginia",33164,0,33164,100
51003,VA,"Albemarle County, Virginia",99010,54411,44559,45.004545
51005,VA,"Alleghany County, Virginia",16250,7736,8514,52.39384615
51007,VA,"Amelia County, Virginia",12690,0,12690,100
51009,VA,"Amherst County, Virginia",32353,11756,20597,63.66333879
51011,VA,"Appomattox County, Virginia",14973,0,14973,100
51013,VA,"Arlington County, Virginia",207627,207627,0,0
51015,VA,"Augusta County, Virginia",73750,24752,48998,66.4379661
51017,VA,"Bath County, Virginia",4731,0,4731,100
51019,VA,"Bedford County, Virginia",68676,14812,53864,78.43205778
51021,VA,"Bland County, Virginia",6824,0,6824,100
51023,VA,"Botetourt County, Virginia",33148,11901,21247,64.09738144
51025,VA,"Brunswick County, Virginia",17434,4270,13164,75.50762877
51027,VA,"Buchanan County, Virginia",24098,0,24098,100
51029,VA,"Buckingham County, Virginia",17146,0,17146,100
51031,VA,"Campbell County, Virginia",54842,21326,33516,61.11374494
51033,VA,"Caroline County, Virginia",28545,6165,22380,78.40252233
51035,VA,"Carroll County, Virginia",30042,858,29184,97.1439984
51036,VA,"Charles City County, Virginia",7256,0,7256,100
51037,VA,"Charlotte County, Virginia",12586,0,12586,100
51041,VA,"Chesterfield County, Virginia",316236,297487,18749,5.92880001
51043,VA,"Clarke County, Virginia",14034,4277,9757,69.52401311
51045,VA,"Craig County, Virginia",5190,0,5190,100
51047,VA,"Culpeper County, Virginia",46689,17778,28911,61.92250851
51049,VA,"Cumberland County, Virginia",10052,402,9650,96.00079586
51051,VA,"Dickenson County, Virginia",15903,0,15903,100
51053,VA,"Dinwiddie County, Virginia",28001,8062,19939,71.20817114
51057,VA,"Essex County, Virginia",11151,2534,8617,77.27558067
51059,VA,"Fairfax County, Virginia",1081699,1066647,15079,1.394010718
51061,VA,"Fauquier County, Virginia",65203,27714,37489,57.49582074
51063,VA,"Floyd County, Virginia",15279,0,15279,100
51065,VA,"Fluvanna County, Virginia",25691,9528,16163,62.9130824
51067,VA,"Franklin County, Virginia",56159,6048,50111,89.23057747
51069,VA,"Frederick County, Virginia",78305,43246,35059,44.77236447
51071,VA,"Giles County, Virginia",17286,5828,11458,66.2848548
51073,VA,"Gloucester County, Virginia",36858,13038,23820,64.62640404
51075,VA,"Goochland County, Virginia",21717,653,21064,96.99313902
51077,VA,"Grayson County, Virginia",15533,19,15514,99.87767978
51079,VA,"Greene County, Virginia",18403,8973,9430,51.24164538
51081,VA,"Greensville County, Virginia",12243,1590,10653,87.01298701
51083,VA,"Halifax County, Virginia",36241,8306,27935,77.08120637
51085,VA,"Hanover County, Virginia",99863,60831,39032,39.0855472
51087,VA,"Henrico County, Virginia",306935,293832,13103,4.268982032
51089,VA,"Henry County, Virginia",54151,21270,32881,60.72094698
51091,VA,"Highland County, Virginia",2321,0,2321,100
51093,VA,"Isle of Wight County, Virginia",35270,15030,20240,57.38588035
51095,VA,"James City County, Virginia",67009,56387,10622,15.85160202
51097,VA,"King and Queen County, Virginia",6945,0,6945,100
